MAP_20210402-073546-105_13588	372270.479	6131589.58	99.040	1.9476910	-8.852672	-341.27596	27363.988019	7:35:46.988019
MAP_20210402-073546-285_13589	372272.207	6131594.90	98.934	2.0568700	-9.090693	-341.22888	27364.167812	7:35:47.167812
MAP_20210402-073546-464_13590	372273.941	6131600.21	98.800	2.1884950	-9.234979	-340.63070	27364.347632	7:35:47.347632
MAP_20210402-073546-645_13591	372275.684	6131605.51	98.631	2.4101290	-9.358651	-339.36832	27364.527452	7:35:47.527452
MAP_20210402-073546-824_13592	372277.435	6131610.82	98.435	2.8361130	-9.366243	-337.75417	27364.707266	7:35:47.707266
MAP_20210402-073547-003_13593	372279.199	6131616.13	98.245	3.1842980	-9.179030	-336.01488	27364.887086	7:35:47.887086
MAP_20210402-073547-184_13594	372280.966	6131621.45	98.079	3.3870460	-8.998828	-334.98111	27365.066906	7:35:48.066906
MAP_20210402-073547-363_13595	372282.736	6131626.80	97.935	3.0517930	-8.957707	-334.84820	27365.246698	7:35:48.246698
MAP_20210402-073547-543_13596	372284.511	6131632.16	97.796	2.5260650	-9.151451	-335.26822	27365.426518	7:35:48.426518
MAP_20210402-073547-723_13597	372286.292	6131637.52	97.660	2.0526680	-9.189574	-335.85541	27365.606332	7:35:48.606332
MAP_20210402-073547-903_13598	372288.072	6131642.90	97.533	1.8005220	-9.226245	-336.80853	27365.786152	7:35:48.786152
MAP_20210402-073548-083_13599	372289.850	6131648.30	97.405	2.1347530	-9.267493	-338.06929	27365.965973	7:35:48.965973
MAP_20210402-073548-173_13600	372291.634	6131653.69	97.291	2.4247350	-9.266052	-339.31188	27366.145793	7:35:49.145793
MAP_20210402-073548-353_13601	372293.431	6131659.09	97.205	2.1059230	-9.062253	-340.20651	27366.325604	7:35:49.325604
MAP_20210402-073548-533_13602	372295.236	6131664.48	97.138	1.3101500	-8.737353	-340.72672	27366.505422	7:35:49.505422
MAP_20210402-073548-714_13603	372297.049	6131669.87	97.082	0.5491480	-8.546517	-340.63786	27366.685241	7:35:49.685241
MAP_20210402-073548-893_13604	372298.864	6131675.25	97.039	-0.009072	-8.352545	-339.94894	27366.865031	7:35:49.865031
MAP_20210402-073549-162_13605	372300.663	6131680.64	96.984	-0.177086	-8.462147	-339.26384	27367.044850	7:35:50.044850
MAP_20210402-073549-342_13606	372302.434	6131686.05	96.899	0.1705650	-8.617720	-338.91128	27367.224662	7:35:50.224662
MAP_20210402-073549-522_13607	372304.187	6131691.46	96.780	1.0277390	-8.782280	-338.46113	27367.404481	7:35:50.404481
MAP_20210402-073549-702_13608	372305.930	6131696.87	96.624	2.3069890	-8.805310	-337.82279	27367.584300	7:35:50.584300
MAP_20210402-073549-881_13609	372307.663	6131702.30	96.427	4.1104570	-8.912605	-337.41710	27367.764119	7:35:50.764119
MAP_20210402-073550-041_13610	372309.397	6131707.73	96.213	5.7732050	-9.054160	-337.36538	27367.943932	7:35:50.943932
MAP_20210402-073550-220_13611	372311.144	6131713.18	96.013	6.1896330	-9.024918	-338.04750	27368.123751	7:35:51.123751
MAP_20210402-073550-401_13612	372312.920	6131718.63	95.841	5.5721270	-8.880338	-339.05890	27368.303570	7:35:51.303570
MAP_20210402-073550-580_13613	372314.712	6131724.09	95.692	4.6907950	-8.625251	-340.11845	27368.483360	7:35:51.483360
MAP_20210402-073550-760_13614	372316.518	6131729.54	95.562	3.9003070	-8.442560	-340.82586	27368.663179	7:35:51.663179
MAP_20210402-073550-940_13615	372318.338	6131734.97	95.462	3.0431450	-8.262632	-340.78768	27368.842992	7:35:51.842992
MAP_20210402-073551-106_13616	372320.172	6131740.39	95.369	2.5398820	-8.197416	-339.93049	27369.022811	7:35:52.022811
MAP_20210402-073551-286_13617	372321.999	6131745.80	95.263	2.8755380	-8.103025	-338.94944	27369.202630	7:35:52.202630
MAP_20210402-073551-466_13618	372323.808	6131751.23	95.152	3.9542080	-8.091927	-338.58063	27369.382449	7:35:52.382449
MAP_20210402-073551-646_13619	372325.616	6131756.67	95.045	5.1575250	-8.197149	-338.50968	27369.562268	7:35:52.562268
MAP_20210402-073551-826_13620	372327.420	6131762.12	94.965	5.6395000	-8.062014	-339.45171	27369.742081	7:35:52.742081
MAP_20210402-073552-040_13621	372329.245	6131767.57	94.914	5.6982450	-7.767949	-340.11750	27369.921900	7:35:52.921900
MAP_20210402-073552-219_13622	372331.095	6131772.99	94.876	5.5108240	-7.548255	-340.37439	27370.101719	7:35:53.101719
MAP_20210402-073552-399_13623	372332.966	6131778.41	94.859	4.8641470	-7.344258	-340.22049	27370.281510	7:35:53.281510
MAP_20210402-073552-579_13624	372334.857	6131783.80	94.849	4.1083120	-7.304687	-339.58868	27370.461322	7:35:53.461322
MAP_20210402-073552-758_13625	372336.749	6131789.20	94.840	3.4085300	-7.414816	-339.23496	27370.641141	7:35:53.641141
MAP_20210402-073552-939_13626	372338.643	6131794.59	94.843	2.7013980	-7.454048	-339.01322	27370.820960	7:35:53.820960
MAP_20210402-073553-117_13627	372340.534	6131799.99	94.851	2.2329100	-7.415184	-338.88728	27371.000779	7:35:54.000779
MAP_20210402-073553-298_13628	372342.416	6131805.39	94.849	2.2852130	-7.398357	-338.93749	27371.180598	7:35:54.180598
MAP_20210402-073553-477_13629	372344.290	6131810.78	94.837	2.6864250	-7.280454	-339.07719	27371.360411	7:35:54.360411
MAP_20210402-073553-657_13630	372346.170	6131816.17	94.820	3.1241390	-7.251279	-339.04582	27371.540230	7:35:54.540230
MAP_20210402-073553-837_13631	372348.056	6131821.55	94.822	3.3027680	-7.082167	-339.19987	27371.720049	7:35:54.720049
MAP_20210402-073554-016_13632	372349.955	6131826.91	94.835	3.2455870	-7.008114	-339.24036	27371.899840	7:35:54.899840
MAP_20210402-073554-196_13633	372351.851	6131832.29	94.862	2.6898790	-6.982565	-339.96180	27372.079652	7:35:55.079652
MAP_20210402-073554-376_13634	372353.751	6131837.66	94.914	1.6773750	-6.928422	-340.90853	27372.259472	7:35:55.259472
MAP_20210402-073554-557_13635	372355.661	6131843.01	95.004	0.0650080	-6.842028	-341.21980	27372.439291	7:35:55.439291
MAP_20210402-073554-735_13636	372357.562	6131848.35	95.105	-1.621407	-7.108604	-341.20934	27372.619109	7:35:55.619109
MAP_20210402-073554-915_13637	372359.438	6131853.69	95.166	-2.821531	-7.492328	-340.92277	27372.798928	7:35:55.798928
MAP_20210402-073555-097_13638	372361.283	6131859.03	95.163	-2.547217	-7.800276	-340.39527	27372.978741	7:35:55.978741
MAP_20210402-073555-277_13639	372363.088	6131864.38	95.114	-0.994109	-8.013592	-340.36687	27373.158560	7:35:56.158560
MAP_20210402-073555-457_13640	372364.856	6131869.75	95.061	0.5710350	-8.009509	-341.04258	27373.338379	7:35:56.338379
MAP_20210402-073555-637_13641	372366.615	6131875.13	95.038	1.0145090	-7.921704	-341.93429	27373.518170	7:35:56.518170
MAP_20210402-073555-816_13642	372368.378	6131880.50	95.032	0.9469270	-7.674145	-342.26830	27373.698011	7:35:56.698011
MAP_20210402-073555-996_13643	372370.143	6131885.86	95.026	0.9532760	-7.505979	-342.11082	27373.877802	7:35:56.877802
MAP_20210402-073556-175_13644	372371.902	6131891.21	95.022	1.2283470	-7.412505	-341.67609	27374.057621	7:35:57.057621
MAP_20210402-073556-355_13645	372373.656	6131896.56	95.022	1.5777160	-7.315568	-341.09485	27374.237440	7:35:57.237440
MAP_20210402-073556-534_13646	372375.405	6131901.90	95.016	2.2290600	-7.444046	-340.50167	27374.417259	7:35:57.417259
MAP_20210402-073556-714_13647	372377.148	6131907.25	95.008	2.8314850	-7.545775	-340.15639	27374.597071	7:35:57.597071
MAP_20210402-073556-893_13648	372378.886	6131912.61	95.020	2.9541190	-7.603211	-340.54968	27374.776891	7:35:57.776891
MAP_20210402-073557-075_13649	372380.646	6131917.96	95.068	2.6357620	-7.480521	-340.35774	27374.956709	7:35:57.956709
MAP_20210402-073557-255_13650	372382.427	6131923.29	95.136	2.1561480	-7.539859	-339.66883	27375.136500	7:35:58.136500
MAP_20210402-073557-434_13651	372384.199	6131928.62	95.195	2.0287840	-7.749169	-339.60554	27375.316347	7:35:58.316347
MAP_20210402-073557-615_13652	372385.964	6131933.96	95.245	2.4616470	-8.049489	-340.06749	27375.496132	7:35:58.496132
MAP_20210402-073557-793_13653	372387.731	6131939.31	95.275	3.0781740	-8.345253	-340.98126	27375.675951	7:35:58.675951
MAP_20210402-073557-973_13654	372389.492	6131944.66	95.296	3.1615680	-8.598845	-342.79141	27375.855770	7:35:58.855770
MAP_20210402-073558-153_13655	372391.273	6131950.01	95.329	2.2903300	-8.577745	-344.39516	27376.035589	7:35:59.035589
MAP_20210402-073558-333_13656	372393.066	6131955.33	95.357	0.3844660	-8.513976	-345.54843	27376.215402	7:35:59.215402
MAP_20210402-073558-513_13657	372394.867	6131960.64	95.334	-1.442615	-8.555086	-345.67244	27376.395221	7:35:59.395221
MAP_20210402-073558-693_13658	372396.661	6131965.92	95.258	-2.297244	-8.283641	-344.56634	27376.575040	7:35:59.575040
MAP_20210402-073558-872_13659	372398.435	6131971.19	95.128	-1.811324	-7.792750	-342.80341	27376.754859	7:35:59.754859
MAP_20210402-073559-052_13660	372400.187	6131976.46	94.982	-0.302518	-7.015921	-340.65158	27376.934649	7:35:59.934649
MAP_20210402-073559-233_13661	372401.909	6131981.74	94.843	0.8640070	-6.541603	-339.38904	27377.114462	7:36:00.114462
MAP_20210402-073559-412_13662	372403.608	6131987.04	94.699	1.6631890	-6.650103	-339.14673	27377.294281	7:36:00.294281
MAP_20210402-073559-592_13663	372405.297	6131992.33	94.555	2.0186550	-6.821731	-339.50962	27377.474100	7:36:00.474100
MAP_20210402-073559-771_13664	372406.984	6131997.62	94.403	2.0653180	-6.945280	-340.17124	27377.653919	7:36:00.653919
MAP_20210402-073559-952_13665	372408.667	6132002.92	94.256	1.7733410	-6.876958	-341.36807	27377.833732	7:36:00.833732
MAP_20210402-073600-130_13666	372410.359	6132008.20	94.140	1.3904150	-6.702300	-342.40498	27378.013551	7:36:01.013551
MAP_20210402-073600-310_13667	372412.058	6132013.46	94.084	0.5770900	-6.446692	-343.12670	27378.193370	7:36:01.193370
MAP_20210402-073600-489_13668	372413.765	6132018.70	94.107	-0.484764	-6.289574	-343.21113	27378.373189	7:36:01.373189
MAP_20210402-073600-669_13669	372415.469	6132023.93	94.157	-1.143306	-6.399818	-342.59565	27378.552980	7:36:01.552980
MAP_20210402-073600-849_13670	372417.163	6132029.13	94.185	-1.024371	-6.747455	-341.38454	27378.732792	7:36:01.732792
MAP_20210402-073601-029_13671	372418.830	6132034.34	94.194	-0.164594	-7.114873	-340.58973	27378.912611	7:36:01.912611
MAP_20210402-073601-209_13672	372420.478	6132039.56	94.204	0.7681110	-7.299385	-340.12118	27379.092430	7:36:02.092430
MAP_20210402-073601-389_13673	372422.116	6132044.78	94.197	1.6888560	-7.498334	-339.97335	27379.272249	7:36:02.272249
MAP_20210402-073601-569_13674	372423.747	6132050.00	94.172	2.6014080	-7.655633	-340.22175	27379.452063	7:36:02.452063
MAP_20210402-073601-749_13675	372425.382	6132055.22	94.129	3.3363670	-7.816445	-340.60071	27379.631882	7:36:02.631882
MAP_20210402-073601-929_13676	372427.041	6132060.42	94.089	3.5510820	-7.761957	-340.52206	27379.811702	7:36:02.811702
MAP_20210402-073602-108_13677	372428.725	6132065.59	94.069	3.2025430	-7.645205	-340.07074	27379.991522	7:36:02.991522
MAP_20210402-073602-288_13678	372430.426	6132070.76	94.071	2.5193600	-7.423460	-339.26103	27380.171312	7:36:03.171312
MAP_20210402-073602-467_13679	372432.130	6132075.91	94.082	1.7892370	-7.341106	-338.67790	27380.351126	7:36:03.351126
MAP_20210402-073602-647_13680	372433.829	6132081.06	94.092	1.4850280	-7.274134	-338.31124	27380.530945	7:36:03.530945
MAP_20210402-073602-827_13681	372435.522	6132086.21	94.091	1.4444270	-7.315593	-338.24962	27380.710765	7:36:03.710765
MAP_20210402-073603-007_13682	372437.210	6132091.36	94.080	1.7299780	-7.373345	-338.42254	27380.890583	7:36:03.890583
MAP_20210402-073603-187_13683	372438.898	6132096.51	94.056	2.2001690	-7.333393	-338.60985	27381.070402	7:36:04.070402
MAP_20210402-073603-367_13684	372440.589	6132101.64	94.032	2.6735440	-7.216711	-339.00978	27381.250215	7:36:04.250215
MAP_20210402-073603-547_13685	372442.295	6132106.77	94.042	2.6606650	-6.745503	-339.27128	27381.430034	7:36:04.430034
MAP_20210402-073603-727_13686	372444.014	6132111.88	94.111	2.1020740	-6.159046	-339.54342	27381.609853	7:36:04.609853
MAP_20210402-073603-906_13687	372445.733	6132116.98	94.227	1.3352690	-5.552290	-339.91655	27381.789644	7:36:04.789644
MAP_20210402-073604-085_13688	372447.457	6132122.05	94.374	0.6886270	-5.213275	-339.91665	27381.969457	7:36:04.969457
MAP_20210402-073604-266_13689	372449.171	6132127.10	94.529	0.4163930	-5.080923	-339.88298	27382.149276	7:36:05.149276
MAP_20210402-073604-445_13690	372450.870	6132132.14	94.657	0.5346630	-5.219651	-339.93485	27382.329095	7:36:05.329095
MAP_20210402-073604-625_13691	372452.557	6132137.16	94.754	0.9306100	-5.349812	-340.05097	27382.508914	7:36:05.508914
MAP_20210402-073604-805_13692	372454.243	6132142.16	94.829	1.0729610	-5.269600	-339.80494	27382.688733	7:36:05.688733
MAP_20210402-073604-985_13693	372455.928	6132147.14	94.870	0.8012860	-5.110819	-339.32665	27382.868546	7:36:05.868546
MAP_20210402-073605-165_13694	372457.608	6132152.10	94.886	0.7746200	-4.881940	-338.81386	27383.048365	7:36:06.048365
MAP_20210402-073605-344_13695	372459.274	6132157.04	94.890	1.4216230	-4.713052	-338.45379	27383.228184	7:36:06.228184
MAP_20210402-073605-525_13696	372460.929	6132161.97	94.908	2.1476340	-4.423828	-338.32435	27383.407974	7:36:06.407974
MAP_20210402-073605-705_13697	372462.582	6132166.89	94.945	2.3481710	-4.439432	-338.41227	27383.587787	7:36:06.587787
MAP_20210402-073605-884_13698	372464.232	6132171.77	94.964	2.6728730	-4.644646	-338.43557	27383.767606	7:36:06.767606
MAP_20210402-073606-065_13699	372465.883	6132176.63	94.955	3.2805670	-4.990197	-338.37773	27383.947425	7:36:06.947425
MAP_20210402-073606-244_13700	372467.543	6132181.47	94.911	4.1166440	-5.382126	-337.86448	27384.127244	7:36:07.127244
MAP_20210402-073606-423_13701	372469.214	6132186.27	94.840	4.7499700	-5.746789	-337.30561	27384.307063	7:36:07.307063
MAP_20210402-073606-604_13702	372470.888	6132191.08	94.773	4.4176730	-5.802972	-337.70717	27384.486876	7:36:07.486876
MAP_20210402-073606-783_13703	372472.566	6132195.89	94.707	3.3150930	-5.539339	-338.61006	27384.666696	7:36:07.666696
MAP_20210402-073606-969_13704	372474.249	6132200.67	94.625	2.0843210	-5.372672	-339.37639	27384.846516	7:36:07.846516
MAP_20210402-073607-143_13705	372475.931	6132205.43	94.527	1.2235760	-5.317589	-339.77053	27385.026306	7:36:08.026306
MAP_20210402-073607-323_13706	372477.608	6132210.16	94.416	1.2663270	-5.371096	-339.61385	27385.206120	7:36:08.206120
MAP_20210402-073607-502_13707	372479.285	6132214.87	94.337	1.4302070	-5.125792	-339.04369	27385.385939	7:36:08.385939
MAP_20210402-073607-682_13708	372480.960	6132219.57	94.306	1.3192640	-5.008754	-338.39025	27385.565758	7:36:08.565758
MAP_20210402-073607-861_13709	372482.622	6132224.26	94.304	1.4763910	-5.025094	-338.00040	27385.745577	7:36:08.745577
MAP_20210402-073608-043_13710	372484.262	6132228.95	94.309	2.1827170	-5.332786	-338.30526	27385.925396	7:36:08.925396
MAP_20210402-073608-223_13711	372485.890	6132233.64	94.317	3.1560650	-5.602711	-338.80119	27386.105210	7:36:09.105210
MAP_20210402-073608-403_13712	372487.520	6132238.30	94.320	3.8257590	-5.963297	-339.18165	27386.285030	7:36:09.285030
MAP_20210402-073608-583_13713	372489.160	6132242.95	94.319	3.9589310	-6.213733	-339.22706	27386.464822	7:36:09.464822
MAP_20210402-073608-762_13714	372490.811	6132247.59	94.302	4.2490040	-6.313197	-338.88329	27386.644643	7:36:09.644643
MAP_20210402-073608-942_13715	372492.462	6132252.21	94.264	5.0928030	-6.375335	-338.61648	27386.824463	7:36:09.824463
MAP_20210402-073609-120_13716	372494.109	6132256.84	94.201	6.1138930	-6.447470	-338.97791	27387.004277	7:36:10.004277
MAP_20210402-073609-300_13717	372495.767	6132261.46	94.120	6.9612370	-6.496526	-339.67123	27387.184097	7:36:10.184097
MAP_20210402-073609-479_13718	372497.447	6132266.07	94.030	7.3897170	-6.452623	-340.33817	27387.363917	7:36:10.363917
MAP_20210402-073609-659_13719	372499.152	6132270.67	93.936	7.4436200	-6.393462	-340.95827	27387.543709	7:36:10.543709
MAP_20210402-073609-839_13720	372500.884	6132275.25	93.851	7.1885360	-6.329294	-341.39345	27387.723523	7:36:10.723523
MAP_20210402-073610-020_13721	372502.638	6132279.81	93.766	6.9881410	-6.309088	-341.42501	27387.903342	7:36:10.903342
MAP_20210402-073610-200_13722	372504.410	6132284.35	93.673	7.2779830	-6.328957	-340.97447	27388.083162	7:36:11.083162
MAP_20210402-073610-380_13723	372506.207	6132288.88	93.582	8.0400100	-6.202792	-339.99810	27388.262981	7:36:11.262981
MAP_20210402-073610-560_13724	372508.022	6132293.40	93.506	9.2220020	-5.847721	-339.24191	27388.442800	7:36:11.442800
MAP_20210402-073610-740_13725	372509.863	6132297.90	93.456	10.769084	-5.343660	-338.68939	27388.622614	7:36:11.622614
MAP_20210402-073610-919_13726	372511.764	6132302.37	93.447	12.130170	-5.130903	-337.59872	27388.802434	7:36:11.802434
MAP_20210402-073611-100_13727	372513.753	6132306.76	93.488	12.792154	-5.186250	-335.27105	27388.982253	7:36:11.982253
MAP_20210402-073611-280_13728	372515.813	6132311.10	93.567	12.515541	-5.667717	-332.74522	27389.162044	7:36:12.162044
MAP_20210402-073611-460_13729	372517.925	6132315.40	93.667	11.697578	-6.365190	-330.72842	27389.341857	7:36:12.341857
MAP_20210402-073611-641_13730	372520.081	6132319.67	93.782	10.355165	-7.075666	-329.42269	27389.521678	7:36:12.521678
MAP_20210402-073611-819_13731	372522.273	6132323.94	93.906	9.0249320	-7.586925	-328.66983	27389.701498	7:36:12.701498
MAP_20210402-073612-000_13732	372524.497	6132328.19	94.019	7.9790360	-8.017503	-328.06678	27389.881318	7:36:12.881318
MAP_20210402-073612-179_13733	372526.751	6132332.41	94.098	7.4369920	-8.444524	-327.31251	27390.061138	7:36:13.061138
MAP_20210402-073612-358_13734	372529.035	6132336.61	94.127	7.2687760	-8.814739	-326.24892	27390.240952	7:36:13.240952
MAP_20210402-073612-539_13735	372531.347	6132340.80	94.128	7.2774560	-9.025273	-325.41157	27390.420744	7:36:13.420744
MAP_20210402-073612-719_13736	372533.697	6132344.97	94.133	7.1313190	-8.913271	-324.57522	27390.600565	7:36:13.600565
MAP_20210402-073612-899_13737	372536.090	6132349.12	94.139	6.8477570	-8.852911	-323.52908	27390.780385	7:36:13.780385
MAP_20210402-073613-078_13738	372538.521	6132353.24	94.144	6.3862480	-8.828435	-322.55589	27390.960199	7:36:13.960199
MAP_20210402-073613-173_13739	372540.990	6132357.35	94.143	5.9465080	-8.887461	-321.67003	27391.140019	7:36:14.140019
MAP_20210402-073613-353_13740	372543.482	6132361.46	94.139	5.5800780	-9.111430	-321.81385	27391.319839	7:36:14.319839
MAP_20210402-073613-532_13741	372545.995	6132365.57	94.139	5.0461390	-9.133269	-322.82647	27391.499631	7:36:14.499631
MAP_20210402-073613-712_13742	372548.539	6132369.67	94.143	4.2297010	-9.161119	-323.78621	27391.679452	7:36:14.679452
MAP_20210402-073613-891_13743	372551.112	6132373.75	94.147	3.1359530	-9.019433	-324.34018	27391.859266	7:36:14.859266
MAP_20210402-073614-156_13744	372553.709	6132377.82	94.156	1.8572220	-8.730067	-324.36015	27392.039086	7:36:15.039086
MAP_20210402-073614-336_13745	372556.315	6132381.88	94.170	1.0860210	-8.340957	-324.15852	27392.218906	7:36:15.218906
MAP_20210402-073614-515_13746	372558.915	6132385.96	94.181	1.1910840	-7.924704	-324.25703	27392.398727	7:36:15.398727
MAP_20210402-073614-696_13747	372561.512	6132390.04	94.198	1.9049870	-7.768648	-324.71522	27392.578547	7:36:15.578547
MAP_20210402-073614-875_13748	372564.116	6132394.13	94.243	2.3680040	-7.576838	-325.36426	27392.758333	7:36:15.758333
MAP_20210402-073615-056_13749	372566.733	6132398.21	94.313	2.1022690	-7.565396	-326.06906	27392.938153	7:36:15.938153
MAP_20210402-073615-236_13750	372569.363	6132402.28	94.397	1.4179020	-7.503900	-326.30530	27393.117973	7:36:16.117973
MAP_20210402-073615-415_13751	372572.003	6132406.34	94.508	0.8496020	-7.354250	-326.05133	27393.297793	7:36:16.297793
MAP_20210402-073615-596_13752	372574.646	6132410.39	94.642	0.8354820	-7.131012	-325.41279	27393.477607	7:36:16.477607
MAP_20210402-073615-775_13753	372577.294	6132414.42	94.788	1.2175050	-7.032401	-324.30708	27393.657428	7:36:16.657428
MAP_20210402-073615-955_13754	372579.945	6132418.46	94.948	1.7730000	-7.006845	-323.33733	27393.837248	7:36:16.837248
MAP_20210402-073616-134_13755	372582.593	6132422.51	95.125	1.8393840	-7.099603	-323.15848	27394.017040	7:36:17.017040
MAP_20210402-073616-314_13756	372585.249	6132426.56	95.313	1.5571510	-7.345674	-323.10106	27394.196860	7:36:17.196860
MAP_20210402-073616-494_13757	372587.907	6132430.61	95.500	1.1018720	-7.566294	-323.41001	27394.376674	7:36:17.376674
MAP_20210402-073616-673_13758	372590.564	6132434.67	95.667	0.8430140	-7.896954	-324.00503	27394.556495	7:36:17.556495
MAP_20210402-073616-853_13759	372593.219	6132438.73	95.809	0.8339930	-8.102918	-324.63011	27394.736315	7:36:17.736315
MAP_20210402-073617-032_13760	372595.878	6132442.80	95.928	1.0921600	-8.248060	-325.17060	27394.916135	7:36:17.916135
MAP_20210402-073617-213_13761	372598.539	6132446.88	96.034	1.3817240	-8.335009	-325.89699	27395.095948	7:36:18.095948
MAP_20210402-073617-392_13762	372601.208	6132450.95	96.130	1.5615830	-8.433251	-326.38754	27395.275739	7:36:18.275739
MAP_20210402-073617-572_13763	372603.889	6132455.01	96.218	1.5789090	-8.533107	-326.37861	27395.455558	7:36:18.455558
MAP_20210402-073617-752_13764	372606.577	6132459.08	96.316	1.3957380	-8.455030	-326.21408	27395.635377	7:36:18.635377
MAP_20210402-073617-932_13765	372609.278	6132463.14	96.431	1.2826140	-8.287685	-325.46561	27395.815196	7:36:18.815196
MAP_20210402-073618-112_13766	372611.986	6132467.20	96.554	1.2901920	-8.035172	-324.39855	27395.995009	7:36:18.995009
MAP_20210402-073618-292_13767	372614.694	6132471.28	96.679	1.5397050	-7.855332	-323.59843	27396.174827	7:36:19.174827
MAP_20210402-073618-472_13768	372617.402	6132475.37	96.808	2.0375630	-7.701422	-323.20923	27396.354646	7:36:19.354646
MAP_20210402-073618-651_13769	372620.115	6132479.46	96.945	2.3667730	-7.740081	-323.35907	27396.534466	7:36:19.534466
MAP_20210402-073618-831_13770	372622.830	6132483.57	97.076	2.6315860	-7.990832	-323.98883	27396.714279	7:36:19.714279
MAP_20210402-073619-012_13771	372625.553	6132487.68	97.190	2.8641610	-8.326866	-324.91082	27396.894069	7:36:19.894069
MAP_20210402-073619-192_13772	372628.285	6132491.79	97.287	3.0238920	-8.669343	-325.91567	27397.073888	7:36:20.073888
MAP_20210402-073619-371_13773	372631.028	6132495.90	97.376	3.1529280	-8.971420	-326.94919	27397.253707	7:36:20.253707
MAP_20210402-073619-551_13774	372633.786	6132500.00	97.460	3.1431750	-9.169828	-327.77123	27397.433526	7:36:20.433526
MAP_20210402-073619-732_13775	372636.565	6132504.10	97.550	3.0655980	-9.175543	-328.04640	27397.613339	7:36:20.613339
MAP_20210402-073619-911_13776	372639.368	6132508.19	97.661	3.0531810	-9.127427	-327.86474	27397.793158	7:36:20.793158
MAP_20210402-073620-087_13777	372642.184	6132512.29	97.792	3.0557030	-8.836141	-327.56572	27397.972977	7:36:20.972977
MAP_20210402-073620-267_13778	372645.013	6132516.39	97.930	2.9290490	-8.631483	-327.19870	27398.152796	7:36:21.152796
MAP_20210402-073620-447_13779	372647.860	6132520.48	98.086	2.7443920	-8.249705	-326.39156	27398.332615	7:36:21.332615
MAP_20210402-073620-626_13780	372650.719	6132524.58	98.273	2.4471790	-7.879312	-325.70015	27398.512428	7:36:21.512428
MAP_20210402-073620-806_13781	372653.591	6132528.68	98.498	1.9855580	-7.624847	-325.10904	27398.692219	7:36:21.692219
MAP_20210402-073620-986_13782	372656.460	6132532.79	98.727	1.5976820	-7.762116	-324.95164	27398.872038	7:36:21.872038
MAP_20210402-073621-168_13783	372659.321	6132536.92	98.950	1.2563360	-8.179678	-325.31368	27399.051857	7:36:22.051857
MAP_20210402-073621-348_13784	372662.194	6132541.04	99.193	0.9629320	-8.438829	-325.27858	27399.231670	7:36:22.231670
MAP_20210402-073621-528_13785	372665.069	6132545.17	99.456	0.6713540	-8.760635	-325.49071	27399.411489	7:36:22.411489
MAP_20210402-073621-709_13786	372667.944	6132549.32	99.724	0.3166820	-9.073236	-325.76275	27399.591308	7:36:22.591308
MAP_20210402-073621-887_13787	372670.820	6132553.48	99.991	-0.086002	-9.464201	-326.17004	27399.771127	7:36:22.771127
MAP_20210402-073622-068_13788	372673.692	6132557.64	100.23	0.1074940	-9.769917	-326.56213	27399.950946	7:36:22.950946
MAP_20210402-073622-248_13789	372676.565	6132561.81	100.43	1.4259690	-9.942635	-326.44179	27400.130759	7:36:23.130759
MAP_20210402-073622-427_13790	372679.449	6132565.97	100.60	3.4710190	-9.944777	-325.38613	27400.310550	7:36:23.310550
MAP_20210402-073622-607_13791	372682.351	6132570.11	100.73	5.8044390	-9.962892	-323.64315	27400.490368	7:36:23.490368
MAP_20210402-073622-786_13792	372685.270	6132574.23	100.79	8.9606430	-10.01621	-321.48456	27400.670188	7:36:23.670188
MAP_20210402-073622-967_13793	372688.212	6132578.34	100.81	13.225739	-10.14541	-319.12209	27400.850002	7:36:23.850002
MAP_20210402-073623-146_13794	372691.199	6132582.42	100.79	18.068657	-10.36752	-316.53456	27401.029821	7:36:24.029821
MAP_20210402-073623-327_13795	372694.270	6132586.43	100.77	22.518339	-10.52232	-314.03809	27401.209640	7:36:24.209640
MAP_20210402-073623-506_13796	372697.449	6132590.37	100.75	26.111354	-10.77044	-312.11811	27401.389459	7:36:24.389459
MAP_20210402-073623-686_13797	372700.755	6132594.20	100.75	28.768783	-10.85117	-310.42089	27401.569250	7:36:24.569250
MAP_20210402-073623-865_13798	372704.195	6132597.91	100.74	30.699507	-11.03018	-308.76773	27401.749092	7:36:24.749092
MAP_20210402-073624-045_13799	372707.764	6132601.50	100.72	32.140503	-11.08034	-307.12969	27401.928883	7:36:24.928883
MAP_20210402-073624-225_13800	372711.475	6132604.94	100.68	32.986684	-11.16780	-305.24939	27402.108702	7:36:25.108702
MAP_20210402-073624-405_13801	372715.324	6132608.22	100.62	33.531577	-11.53210	-302.64807	27402.288521	7:36:25.288521
MAP_20210402-073624-586_13802	372719.308	6132611.34	100.55	33.709584	-11.92101	-299.93739	27402.468334	7:36:25.468334
MAP_20210402-073630-137_13803	372874.981	6132651.49	94.819	-3.849325	-10.39673	-285.32887	27408.020559	7:36:31.020559
MAP_20210402-073630-318_13804	372880.294	6132652.22	94.913	-5.374799	-10.18183	-285.84758	27408.200378	7:36:31.200378
MAP_20210402-073630-497_13805	372885.596	6132652.91	95.021	-6.879231	-9.756093	-284.28680	27408.380168	7:36:31.380168
MAP_20210402-073630-678_13806	372890.887	6132653.61	95.117	-7.812222	-9.366369	-282.08207	27408.559981	7:36:31.559981
